Source_X,Source_Y,Sub 1 Thickness,Destination_Latitude,Destination_Longitude
152044.3,-124570.5,55.555,-2.1244996,161.5661004
151990.2,-124998.5,57.319,-2.1318004,161.5652000
151936.1,-125426.4,58.037,-2.1390994,161.5642996
151876.0,-125930.6,57.353,-2.1476999,161.5633002
151821.9,-126358.6,58.498,-2.1550008,161.5623999
151767.8,-126786.5,59.965,-2.1622999,161.5614995
151707.7,-127290.7,59.965,-2.1709004,161.5605003
151653.6,-127718.6,59.904,-2.1781995,161.5596000
151587.5,-128216.9,59.008,-2.1866996,161.5584994
151539.4,-128644.9,59.958,-2.1940003,161.5577005
151485.3,-129078.7,59.388,-2.2014001,161.5568005
151419.2,-129577.0,65.350,-2.2099003,161.5557001
151365.1,-130004.9,61.091,-2.2171994,161.5548000
149945.6,-141383.5,64.738,-2.4112996,161.5311996
149891.5,-141811.5,64.875,-2.4186007,161.5303004
149831.3,-142309.7,66.508,-2.4270993,161.5293005
149777.1,-142743.5,62.908,-2.4344993,161.5283999
149723.0,-143171.5,62.505,-2.4418005,161.5275008
149656.8,-143669.8,61.282,-2.4503010,161.5263998
149602.6,-144103.5,61.532,-2.4576993,161.5254993
149548.5,-144531.5,62.765,-2.4650005,161.5246002
149488.3,-145029.8,62.305,-2.4735008,161.5236006
149434.1,-145457.7,62.470,-2.4808003,161.5227000
149379.9,-145891.5,61.833,-2.4882004,161.5217996
149319.7,-146389.8,62.102,-2.4967007,161.5208000
149265.5,-146817.7,64.116,-2.5040003,161.5198995
149211.3,-147251.5,63.282,-2.5114004,161.5189992
149151.1,-147749.8,64.074,-2.5199008,161.5179998
149096.9,-148177.7,63.434,-2.5272003,161.5170993
149030.8,-148681.8,62.155,-2.5357998,161.5160006
148976.6,-149109.7,60.156,-2.5430994,161.5151003
-80951.6,414465.7,28.561,7.0731005,157.6240000
-81017.8,413967.7,31.316,7.0646000,157.6229000
-81066.1,413540.0,33.310,7.0572999,157.6221007
-81120.4,413112.3,35.959,7.0499996,157.6211994
-81186.6,412614.3,38.774,7.0414991,157.6200994
-81240.8,412186.7,43.247,7.0342004,157.6191998
-81295.0,411759.0,48.506,7.0269001,157.6183003
-81355.4,411255.2,52.048,7.0183009,157.6172992
-81409.6,410827.5,66.324,7.0110006,157.6163996
-81475.8,410329.5,62.396,7.0025001,157.6152997
-81530.0,409901.8,61.987,6.9951997,157.6144002
-81584.2,409474.1,85.045,6.9878994,157.6135006
-81644.6,408976.2,65.100,6.9794009,157.6124993
-81698.8,408548.5,69.241,6.9721005,157.6115998
-81753.0,408120.8,78.187,6.9648001,157.6107002
-81813.3,407622.8,80.124,6.9563000,157.6097006
-81867.6,407195.1,64.838,6.9489996,157.6087994
-81933.8,406691.3,69.632,6.9404002,157.6076998
-81988.0,406263.6,65.094,6.9330998,157.6068003
-82042.3,405835.9,69.775,6.9257994,157.6058992
-82102.6,405337.9,74.427,6.9172992,157.6048995
-82156.8,404910.3,66.823,6.9100006,157.6040001
-82211.0,404482.6,86.319,6.9027002,157.6031006
-82271.4,403984.6,78.066,6.8942000,157.6020993
-82325.6,403556.9,74.391,6.8868997,157.6011999
-82379.8,403129.3,66.415,6.8796010,157.6003004
-82446.0,402631.3,67.895,6.8711005,157.5992006
-82500.3,402203.6,67.236,6.8638002,157.5982995
-82560.6,401705.6,65.232,6.8553000,157.5972999
-82614.8,401272.1,65.589,6.8479006,157.5964008
-82669.1,400844.4,67.697,6.8406003,157.5954996
-82735.3,400346.4,66.032,6.8320998,157.5943999
-82783.6,399918.7,66.408,6.8247997,157.5936007
-82837.9,399491.0,56.985,6.8174994,157.5926996
-82904.1,398993.1,68.547,6.8090006,157.5915998
-82958.3,398565.4,68.452,6.8017002,157.5907004
-83018.7,398067.4,69.835,6.7932001,157.5896992
-83072.9,397639.7,72.569,6.7858997,157.5887998
-83127.1,397212.0,68.175,6.7785993,157.5879004
-83193.3,396714.1,67.769,6.7701006,157.5868007
-83247.6,396286.4,65.824,6.7628002,157.5858996
-83301.8,395858.7,69.994,6.7554998,157.5850003
-83362.2,395354.9,73.184,6.7469007,157.5839994
-83416.4,394927.2,65.503,6.7396003,157.5831000
-83476.7,394429.2,70.890,6.7311001,157.5821005
-83531.0,394001.5,61.148,6.7237998,157.5811995
-83585.2,393573.8,60.876,6.7164994,157.5803001
-83651.4,393075.9,62.182,6.7080006,157.5792005
-83705.7,392648.2,58.361,6.7007003,157.5782994
-83759.9,392220.5,59.846,6.6933999,157.5774001
-83820.2,391722.5,60.809,6.6848997,157.5764006
-83874.5,391294.8,58.176,6.6775994,157.5754996
-83934.8,390791.0,60.933,6.6690002,157.5745005
-83989.1,390363.3,53.477,6.6616999,157.5735994
-84043.3,389935.6,62.373,6.6543995,157.5727001
-84109.5,389437.7,63.617,6.6459008,157.5716005
-84163.8,389010.0,77.267,6.6386004,157.5706995
-84218.0,388582.3,65.486,6.6313000,157.5698002
-84278.3,388084.3,67.841,6.6227999,157.5688008
-84332.6,387656.6,71.678,6.6154995,157.5678998
-84398.8,387158.7,26.995,6.6070007,157.5668002
-84453.1,386731.0,59.842,6.5997004,157.5658992
-84501.4,386303.3,60.862,6.5924003,157.5651001
-84567.6,385799.4,60.331,6.5837992,157.5640008
-84621.9,385371.8,61.353,6.5765005,157.5630999
-84676.1,384944.1,61.229,6.5692002,157.5622006
-84736.5,384446.1,60.898,6.5607000,157.5611995
-84790.7,384018.4,58.970,6.5533996,157.5603002
-84845.0,383590.8,57.034,6.5461010,157.5593993
-84911.2,383092.8,53.768,6.5376005,157.5582997
-84965.4,382665.1,49.562,6.5303002,157.5574005
-85025.8,382167.1,82.312,6.5218000,157.5563994
-85080.0,381739.4,47.232,6.5144996,157.5555002
-85134.3,381311.8,46.828,6.5072010,157.5545992
-85194.6,380807.9,78.414,6.4986002,157.5536001
-85248.9,380380.2,31.093,6.4912998,157.5526992
-95388.2,299928.3,118.946,5.1181002,157.3844998
-95436.5,299500.6,116.417,5.1108004,157.3837002
-95490.8,299067.0,114.160,5.1033997,157.3827993
-95557.0,298569.0,113.565,5.0948996,157.3816996
-95611.2,298141.3,113.539,5.0875995,157.3808001
-95665.4,297713.6,111.923,5.0802994,157.3799006
-95725.8,297215.6,111.713,5.0717996,157.3788992
-95780.0,296787.9,111.541,5.0644995,157.3779997
-95840.3,296289.9,111.551,5.0559997,157.3769998
-95894.5,295856.4,108.671,5.0486007,157.3761006
-95948.8,295428.7,107.977,5.0413006,157.3751994
-96015.0,294930.7,107.316,5.0328005,157.3740996
-96069.2,294503.0,105.113,5.0255005,157.3732001
-96123.4,294075.3,103.065,5.0182004,157.3723006
-96183.7,293577.3,103.461,5.0097006,157.3713007
-96238.0,293149.6,102.626,5.0024006,157.3703995
-96292.2,292721.9,101.876,4.9951005,157.3694999
-96352.5,292218.0,99.702,4.9865000,157.3685003
-96406.7,291790.3,97.667,4.9792000,157.3676007
-96473.0,291292.3,90.362,4.9707000,157.3664992
232522.4,159863.8,15.394,2.7226998,162.9243002
232455.5,160362.7,16.595,2.7312002,162.9232003
232400.7,160791.1,16.921,2.7384993,162.9223005
232345.8,161225.5,19.247,2.7459006,162.9213994
232284.8,161724.4,17.067,2.7544007,162.9203992
232230.0,162152.8,16.953,2.7616999,162.9194995
232175.2,162581.3,17.998,2.7690007,162.9186000
232108.3,163086.0,18.399,2.7776000,162.9175008
232053.4,163514.5,16.872,2.7849009,162.9165997
231998.6,163942.9,17.969,2.7922001,162.9157003
231937.6,164447.7,19.385,2.8008008,162.9147007
231882.7,164876.1,19.544,2.8081000,162.9137997
231827.9,165304.5,19.371,2.8153993,162.9129005
231760.9,165809.3,18.340,2.8240004,162.9118000
231706.0,166237.7,22.742,2.8312996,162.9108992
231651.2,166666.2,14.275,2.8386006,162.9100001
231590.2,167165.0,18.218,2.8470993,162.9090006
231535.3,167599.4,23.882,2.8545008,162.9081003
231468.3,168098.2,22.638,2.8629998,162.9069998
231413.4,168526.7,22.974,2.8703008,162.9060993
231358.6,168955.1,25.159,2.8776002,162.9052004
231297.5,169459.8,24.758,2.8861994,162.9041999
231242.6,169888.3,25.010,2.8935005,162.9032995
231187.8,170316.7,25.527,2.9007999,162.9024009
231120.7,170821.4,21.981,2.9093995,162.9012994
231065.8,171249.9,26.269,2.9167006,162.9003992
231011.0,171678.3,24.700,2.9240000,162.8995007
230949.9,172183.0,24.223,2.9325993,162.8985005
230895.0,172611.5,25.504,2.9399005,162.8976005
230840.1,173039.9,23.538,2.9472000,162.8967004
230773.1,173538.8,19.958,2.9557009,162.8956007
230718.1,173973.0,28.011,2.9630992,162.8946994
230657.0,174471.9,26.717,2.9715998,162.8936992
230602.1,174900.3,28.861,2.9788994,162.8927994
230547.2,175328.8,29.028,2.9862006,162.8918997
230480.2,175833.5,28.213,2.9948004,162.8908006
230425.3,176261.9,30.262,3.0021000,162.8899009
230370.3,176690.3,28.763,3.0093996,162.8889996
230309.2,177195.0,26.845,3.0179991,162.8880002
230254.3,177623.5,29.565,3.0253004,162.8871007
230199.3,178051.9,33.664,3.0326001,162.8861996
230132.3,178556.6,32.582,3.0412000,162.8851009
230077.3,178985.0,33.662,3.0484997,162.8841998
230022.4,179413.4,32.901,3.0557993,162.8833005
229961.2,179912.3,32.943,3.0643001,162.8822994
229906.3,180346.6,32.658,3.0717003,162.8814006
229851.3,180775.0,34.797,3.0790001,162.8804998
229784.2,181273.8,30.693,3.0874996,162.8793994
229729.3,181702.2,33.479,3.0947994,162.8785003
229668.1,182207.0,31.984,3.1034007,162.8774999
229613.1,182635.4,31.446,3.1107005,162.8765993
229558.2,183063.8,32.138,3.1180003,162.8757004
229491.1,183568.5,28.244,3.1266004,162.8746007
229436.1,183996.9,29.532,3.1339002,162.8737002
229381.1,184425.3,31.882,3.1412001,162.8727998
229319.9,184930.0,32.556,3.1497999,162.8717998
229264.9,185358.4,34.604,3.1570997,162.8708995
229210.0,185786.8,34.024,3.1643996,162.8700009
229142.8,186285.6,33.613,3.1728993,162.8688995
229087.8,186719.9,37.245,3.1802997,162.8679997
229032.8,187148.3,34.484,3.1875997,162.8670996
228971.6,187647.2,35.549,3.1961008,162.8660995
228916.6,188075.6,31.543,3.2034007,162.8651995
228861.6,188509.8,35.472,3.2107995,162.8643000
228794.5,189008.6,36.904,3.2192993,162.8632006
228739.5,189437.0,36.728,3.2265993,162.8623008
228678.2,189941.8,37.597,3.2352009,162.8612997
228623.2,190370.1,37.048,3.2424993,162.8603999
228568.2,190798.5,36.285,3.2497993,162.8595002
228501.0,191297.3,37.218,3.2582992,162.8583995
228446.0,191731.6,37.505,3.2656998,162.8575003
228391.0,192160.0,36.271,3.2729999,162.8566008
228323.8,192658.8,37.493,3.2814998,162.8555002
228268.8,193087.2,37.573,3.2887999,162.8546007
228213.7,193521.5,38.427,3.2962005,162.8537001
228152.5,194020.3,37.915,3.3047001,162.8527008
228097.4,194448.7,39.310,3.3120003,162.8517998
228042.4,194877.1,39.013,3.3193005,162.8509006
227975.2,195381.7,36.639,3.3278993,162.8498008
227920.1,195810.1,38.330,3.3351995,162.8489000
227858.8,196309.0,38.932,3.3437009,162.8478993
227803.8,196743.2,39.026,3.3510999,162.8470007
227748.7,197171.6,38.252,3.3584002,162.8461000
227681.5,197670.4,39.587,3.3669003,162.8450001
227626.4,198098.8,39.291,3.3742006,162.8440995
227571.3,198533.0,37.544,3.3815996,162.8431994
227510.0,199031.8,39.091,3.3900994,162.8421991
227455.0,199460.2,36.578,3.3973997,162.8413004
227399.9,199888.6,39.506,3.4047001,162.8404001
227332.7,200393.3,39.911,3.4133008,162.8393008
227277.6,200821.6,39.132,3.4205994,162.8384006
227222.5,201250.0,39.025,3.4278998,162.8375004
227161.2,201754.7,42.253,3.4365002,162.8365008
227106.1,202183.1,40.816,3.4438006,162.8356007
227038.8,202681.8,38.460,3.4522992,162.8344997
226983.7,203110.2,39.243,3.4595996,162.8335997
226928.6,203544.5,37.930,3.4670005,162.8327002
226867.3,204043.3,39.472,3.4755005,162.8317005
226812.2,204471.6,38.817,3.4827992,162.8308007
226757.0,204905.9,42.095,3.4902002,162.8298996
226689.8,205404.7,42.080,3.4987006,162.8288006
226634.6,205833.0,41.629,3.5059994,162.8278992
226579.5,206261.4,40.104,3.5133000,162.8269996
226518.2,206766.1,40.378,3.5219005,162.8260007
226463.0,207194.4,40.202,3.5291993,162.8250994
226407.9,207622.8,42.127,3.5364999,162.8241999
226340.6,208127.5,41.510,3.5451009,162.8231000
226285.5,208555.8,41.020,3.5523998,162.8222006
226230.3,208984.2,39.473,3.5597004,162.8212996
226169.0,209483.0,40.043,3.5682005,162.8203006
226113.8,209917.2,39.426,3.5756000,162.8194001
226046.5,210416.0,36.030,3.5841006,162.8183001
225991.3,210844.3,35.293,3.5913995,162.8173992
225936.2,211272.7,35.457,3.5987002,162.8165001
225874.8,211777.3,35.901,3.6072992,162.8155002
225819.6,212205.7,35.063,3.6145999,162.8145995
225764.5,212634.1,35.172,3.6219006,162.8137005
225697.1,213138.7,35.823,3.6305001,162.8125995
225642.0,213567.0,33.679,3.6377991,162.8117007
225586.8,213995.4,34.253,3.6450999,162.8108001
225525.4,214494.2,34.374,3.6536002,162.8098001
225470.2,214928.4,34.551,3.6609998,162.8089001
225415.0,215356.8,34.809,3.6683006,162.8079998
225347.7,215855.5,33.865,3.6767997,162.8069004
225292.5,216283.9,34.570,3.6841005,162.8060002
225225.1,216788.5,35.162,3.6927001,162.8048996
225169.9,217216.8,35.127,3.6999993,162.8039995
225114.7,217645.2,34.859,3.7073001,162.8030994
225053.3,218149.8,36.029,3.7158994,162.8021002
224998.1,218578.2,35.645,3.7232002,162.8012002
224942.9,219006.5,35.937,3.7304994,162.8003002
224875.5,219505.3,36.218,3.7390004,162.7991996
224820.3,219939.5,36.034,3.7464001,162.7983002
224765.1,220367.8,35.614,3.7536993,162.7974003
224703.6,220866.6,36.314,3.7621999,162.7963994
224648.4,221295.0,38.254,3.7695008,162.7954997
224593.2,221723.3,38.526,3.7768001,162.7946000
224525.8,222227.9,37.875,3.7853999,162.7935002
224470.6,222656.3,42.766,3.7927009,162.7926006
224409.1,223155.0,42.638,3.8011999,162.7916000
224353.8,223589.2,40.706,3.8085997,162.7906992
224298.6,224017.6,41.550,3.8159007,162.7897998
224231.2,224516.3,42.092,3.8244001,162.7886998
224176.0,224944.6,43.260,3.8316995,162.7878004
224120.7,225378.8,42.500,3.8390994,162.7868998
224059.2,225877.6,42.254,3.8476001,162.7858996
224004.0,226305.9,42.855,3.8548995,162.7850004
223948.7,226734.3,42.851,3.8622007,162.7840995
223881.3,227238.9,42.437,3.8708006,162.7830003
223826.0,227667.2,42.436,3.8781001,162.7820995
223770.8,228095.5,43.879,3.8853996,162.7812005
223709.3,228594.3,43.749,3.8939004,162.7802005
223654.0,229028.5,43.614,3.9013003,162.7793004
223586.5,229527.2,42.517,3.9097999,162.7781993
223531.3,229955.5,44.050,3.9170994,162.7773004
223476.0,230383.9,43.361,3.9244007,162.7764000
223414.5,230888.5,43.775,3.9330003,162.7754007
223359.2,231316.8,44.264,3.9402999,162.7745003
223303.9,231745.1,44.476,3.9475995,162.7736000
223236.4,232249.7,44.790,3.9561997,162.7724997
223181.1,232678.0,42.472,3.9634993,162.7715995
223125.8,233106.4,43.237,3.9708006,162.7706993
223058.4,233605.1,42.934,3.9793003,162.7696003
223003.1,234039.3,43.479,3.9867004,162.7687007
222947.8,234467.6,41.380,3.9940001,162.7678006
222886.2,234966.3,41.242,4.0024994,162.7667998
222830.9,235394.7,43.282,4.0098008,162.7658998
222775.6,235828.8,43.179,4.0171993,162.7650003
222708.1,236327.6,47.158,4.0257008,162.7639001
222652.8,236755.9,45.213,4.0330005,162.7630002
186425.8,513250.6,26.303,8.7475993,162.1802995
186357.1,513748.9,26.186,8.7560995,162.1792006
186300.6,514176.9,27.678,8.7634001,162.1782994
186244.2,514610.7,21.119,8.7707996,162.1774008
186175.4,515109.0,28.128,8.7792998,162.1763002
186119.0,515537.0,24.869,8.7866004,162.1754008
186062.5,515964.9,26.424,8.7938994,162.1744996
185999.6,516463.3,26.038,8.8024005,162.1734997
185943.2,516891.2,27.136,8.8096994,162.1726003
185886.8,517319.2,26.558,8.8170001,162.1717009
185817.9,517823.3,25.526,8.8255992,162.1705995
185761.5,518251.3,24.835,8.8328998,162.1697002
185692.7,518749.6,25.583,8.8414001,162.1685997
185636.3,519177.6,26.160,8.8487008,162.1677005
185579.8,519605.5,27.483,8.8559998,162.1667995
185516.9,520103.8,25.754,8.8644993,162.1657996
185460.5,520531.8,26.552,8.8718000,162.1649004
185398.2,520959.7,26.114,8.8790998,162.1639005
185335.2,521463.9,26.905,8.8876998,162.1628999
185278.8,521891.9,26.372,8.8950005,162.1620007
185210.0,522390.2,27.170,8.9035009,162.1609004
185153.5,522818.1,28.223,8.9107999,162.1599995
185097.1,523246.1,28.467,8.9181007,162.1591003
185028.3,523744.3,29.313,8.9265993,162.1580000
184971.8,524178.2,28.813,8.9340006,162.1571000
184915.3,524606.1,28.465,8.9412997,162.1561992
184852.4,525104.4,28.902,8.9497992,162.1551996
184796.0,525532.4,30.705,8.9571000,162.1543005
184739.5,525960.4,28.553,8.9644007,162.1533997
184670.7,526458.6,30.008,8.9728994,162.1522995
182551.3,542380.4,39.384,9.2444989,162.1185007
182494.8,542808.4,39.653,9.2517999,162.1176004
182438.3,543236.4,41.317,9.2591009,162.1167002
182375.3,543734.7,40.158,9.2676007,162.1156995
182318.8,544162.6,40.157,9.2749000,162.1147993
182250.0,544666.8,41.148,9.2835012,162.1137006
182193.5,545094.7,40.584,9.2908006,162.1128004
182137.0,545522.6,38.844,9.2980999,162.1119002
182068.2,546020.9,39.235,9.3066006,162.1108006
182011.7,546448.8,38.968,9.3139000,162.1099004
181955.2,546876.8,40.020,9.3212010,162.1090003
181892.2,547375.1,40.813,9.3297009,162.1079998
181829.9,547802.9,40.553,9.3369994,162.1070006
181773.4,548230.9,39.870,9.3443005,162.1061005
181710.3,548735.1,40.533,9.3529009,162.1050992
181653.8,549163.0,43.327,9.3602003,162.1041991
181585.0,549661.3,51.021,9.3687010,162.1030997
181528.5,550089.2,50.182,9.3760004,162.1021996
181472.0,550517.1,38.077,9.3832998,162.1012995
181403.2,551015.4,39.524,9.3918006,162.1002001
181346.7,551443.3,39.541,9.3991000,162.0993001
181290.2,551871.3,39.992,9.4064011,162.0984001
181227.2,552375.4,40.231,9.4149999,162.0974006
181164.8,552803.3,39.147,9.4223002,162.0963998
181101.8,553301.6,35.296,9.4308001,162.0953995
181045.3,553729.5,45.221,9.4380995,162.0944995
180988.8,554157.4,46.735,9.4453990,162.0935996
180920.0,554655.7,45.087,9.4538998,162.0925003
180863.5,555083.6,38.887,9.4611993,162.0916003
180807.0,555511.6,36.111,9.4685004,162.0907004
180738.1,556015.7,36.093,9.4771001,162.0896003
180681.6,556443.6,36.605,9.4843996,162.0887004
180625.1,556871.6,41.500,9.4917007,162.0878005
180562.1,557369.9,37.237,9.5002007,162.0868003
180505.6,557797.8,35.751,9.5075002,162.0859004
180436.7,558296.1,34.440,9.5160011,162.0847995
180380.2,558723.9,35.739,9.5232989,162.0838996
180323.7,559151.9,34.478,9.5306001,162.0829998
180254.8,559656.0,35.858,9.5391998,162.0818998
180198.3,560083.9,35.766,9.5464993,162.0810000
180141.8,560511.9,34.883,9.5538006,162.0801002
180072.9,561010.1,35.603,9.5622998,162.0789993
180016.4,561438.1,44.366,9.5696010,162.0780995
179953.4,561936.3,34.651,9.5780994,162.0770995
179896.9,562364.3,33.737,9.5854006,162.0761997
179840.4,562792.2,38.281,9.5927001,162.0753000
179771.5,563296.3,39.189,9.6012999,162.0742000
179715.0,563724.3,33.041,9.6086012,162.0733003
179658.5,564152.2,34.102,9.6159007,162.0724006
179589.6,564650.4,34.398,9.6244000,162.0712998
179533.1,565078.3,32.458,9.6316996,162.0704001
179476.6,565506.3,34.406,9.6390009,162.0695004
179407.7,566004.5,26.546,9.6475002,162.0683997
179351.2,566432.4,35.158,9.6547997,162.0675000
179288.1,566936.6,35.756,9.6634004,162.0664993
179231.6,567364.5,35.411,9.6707000,162.0655997
179169.3,567792.4,33.138,9.6780005,162.0646009
179106.2,568290.7,17.395,9.6865006,162.0635993
179049.7,568718.6,36.395,9.6938002,162.0626997
178993.2,569146.5,34.680,9.7010998,162.0618001
178924.3,569644.8,40.049,9.7096009,162.0606995
178867.8,570072.7,36.192,9.7169005,162.0597999
178798.9,570576.8,45.714,9.7255004,162.0587001
178742.4,571004.7,26.329,9.7328000,162.0578006
178685.8,571432.6,35.234,9.7400997,162.0568993
178617.0,571930.9,36.396,9.7486007,162.0558004
178560.5,572358.8,36.687,9.7559004,162.0549009
178503.9,572786.7,26.437,9.7632000,162.0539996
178440.9,573285.0,37.983,9.7717002,162.0529999
178384.4,573712.9,35.224,9.7789999,162.0521004
178327.8,574140.8,36.933,9.7862996,162.0511992
178258.9,574644.9,37.889,9.7948995,162.0500995
178202.4,575072.9,38.190,9.8022009,162.0492000
