id,line_id,point_id,RMSh,RMSs,pc,pc_pn,pn,Elevation,D_m,D_km,lat,lon,Sub1_Thickness,depth
218,0,218,1.66293335,1.077472329,67.13298798,0.95714879,66.17584229,-2667,106950.0049,106.95,7.8322,155.788509,,
219,0,219,1.66293335,1.077472329,67.13298798,0.95714879,66.17584229,-2668,107542.4376,107.542,7.824387,155.796322,,
220,0,220,1.66293335,1.077472329,67.13298798,0.95714879,66.17584229,-2667,107969.4617,107.969,7.816574,155.796322,,
221,0,221,1.675571442,1.327675462,66.19602966,0.900259733,65.29576874,-2666,108561.8967,108.562,7.808762,155.804135,,
222,0,222,1.675571442,1.327675462,66.19602966,0.900259733,65.29576874,-2666,108988.9225,108.989,7.800949,155.804135,,
223,0,223,1.675571442,1.327675462,66.19602966,0.900259733,65.29576874,-2665,109415.9489,109.416,7.793136,155.804135,,
224,0,224,1.675571442,1.327675462,66.19602966,0.900259733,65.29576874,-2662,110008.3871,110.008,7.785324,155.811947,,
225,0,225,1.675571442,1.327675462,66.19602966,0.900259733,65.29576874,-2659,110435.4152,110.435,7.777511,155.811947,,
226,0,226,1.675571442,1.327675462,66.19602966,0.900259733,65.29576874,-2651,111027.8557,111.028,7.769698,155.81976,,
227,0,227,1.680524468,1.069048047,67.05957794,0.839236677,66.22034454,-2647,111454.8854,111.455,7.761886,155.81976,,
228,0,228,1.680524468,1.069048047,67.05957794,0.839236677,66.22034454,-2644,111881.9157,111.882,7.754073,155.81976,,
229,0,229,1.680524468,1.069048047,67.05957794,0.839236677,66.22034454,-2645,112474.3594,112.474,7.74626,155.827573,,
230,0,230,1.680524468,1.069048047,67.05957794,0.839236677,66.22034454,-2645,112901.3914,112.901,7.738448,155.827573,,
231,0,231,1.680524468,1.069048047,67.05957794,0.839236677,66.22034454,-2645,113328.4241,113.328,7.730635,155.827573,,
232,0,232,1.680524468,1.069048047,67.05957794,0.839236677,66.22034454,-2646,113920.871,113.921,7.722822,155.835385,,
233,0,233,1.680524468,1.069048047,67.05957794,0.839236677,66.22034454,-2646,114347.9053,114.348,7.71501,155.835385,,
234,0,234,1.680524468,1.069048047,67.05957794,0.839236677,66.22034454,-2645,114940.3545,114.94,7.707197,155.843198,,
235,0,235,1.680524468,1.069048047,67.05957794,0.839236677,66.22034454,-2645,115367.3904,115.367,7.699384,155.843198,,
236,0,236,1.680524468,1.069048047,67.05957794,0.839236677,66.22034454,-2645,115794.427,115.794,7.691572,155.843198,,
237,0,237,1.680524468,1.069048047,67.05957794,0.839236677,66.22034454,-2645,116386.8793,116.387,7.683759,155.851011,,
238,0,238,1.680524468,1.069048047,67.05957794,0.839236677,66.22034454,-2645,116813.9175,116.814,7.675946,155.851011,,
239,0,239,1.680524468,1.069048047,67.05957794,0.839236677,66.22034454,-2645,117406.3721,117.406,7.668134,155.858823,,
240,0,240,1.680524468,1.069048047,67.05957794,0.839236677,66.22034454,-2645,117833.4119,117.833,7.660321,155.858823,,
241,0,241,1.680524468,1.069048047,67.05957794,0.839236677,66.22034454,-2645,118260.4524,118.26,7.652508,155.858823,,
242,0,242,1.660011649,1.097291827,67.35488129,1.442451715,65.91242981,-2645,118852.9101,118.853,7.644696,155.866636,,
243,0,243,1.660011649,1.097291827,67.35488129,1.442451715,65.91242981,-2645,119279.9522,119.28,7.636883,155.866636,,
244,0,244,1.660011649,1.097291827,67.35488129,1.442451715,65.91242981,-2645,119706.995,119.707,7.62907,155.866636,,
245,0,245,1.660011649,1.097291827,67.35488129,1.442451715,65.91242981,-2645,120299.4559,120.299,7.621258,155.874449,,
246,0,246,1.660011649,1.097291827,67.35488129,1.442451715,65.91242981,-2645,120726.5003,120.727,7.613445,155.874449,,
247,0,247,1.660011649,1.097291827,67.35488129,1.442451715,65.91242981,-2644,121318.9634,121.319,7.605632,155.882261,,
248,0,248,1.660011649,1.097291827,67.35488129,1.442451715,65.91242981,-2644,121746.0093,121.746,7.59782,155.882261,,
249,0,249,1.660011649,1.097291827,67.35488129,1.442451715,65.91242981,-2644,122173.056,122.173,7.590007,155.882261,,
250,0,250,1.660011649,1.097291827,67.35488129,1.442451715,65.91242981,-2644,122765.5222,122.766,7.582194,155.890074,,
251,0,251,1.660011649,1.097291827,67.35488129,1.442451715,65.91242981,-2644,123192.5705,123.193,7.574382,155.890074,,
252,0,252,1.660011649,1.097291827,67.35488129,1.442451715,65.91242981,-2644,123785.0389,123.785,7.566569,155.897887,,
253,0,253,1.660011649,1.097291827,67.35488129,1.442451715,65.91242981,-2643,124212.0887,124.212,7.558756,155.897887,,
254,0,254,1.660011649,1.097291827,67.35488129,1.442451715,65.91242981,-2643,124639.1392,124.639,7.550944,155.897887,,
255,0,255,1.660011649,1.097291827,67.35488129,1.442451715,65.91242981,-2643,125231.6108,125.232,7.543131,155.905699,,
256,0,256,1.660011649,1.097291827,67.35488129,1.442451715,65.91242981,-2643,125658.6629,125.659,7.535318,155.905699,,
257,0,257,1.619129896,1.092111468,67.77076721,1.795130968,65.97563934,-2643,126251.1367,126.251,7.527506,155.913512,,
258,0,258,1.619129896,1.092111468,67.77076721,1.795130968,65.97563934,-2643,126678.1903,126.678,7.519693,155.913512,,
259,0,259,1.619129896,1.092111468,67.77076721,1.795130968,65.97563934,-2642,127105.2446,127.105,7.51188,155.913512,,
260,0,260,1.684392571,1.10760963,67.16210175,0.98025322,66.18185425,-2642,127697.7215,127.698,7.504068,155.921325,,
261,0,261,1.684392571,1.10760963,67.16210175,0.98025322,66.18185425,-2643,128124.7774,128.125,7.496255,155.921325,,
262,0,262,1.684392571,1.10760963,67.16210175,0.98025322,66.18185425,-2644,128551.8339,128.552,7.488442,155.921325,,
263,0,263,1.684392571,1.10760963,67.16210175,0.98025322,66.18185425,-2644,129144.3139,129.144,7.48063,155.929137,,
264,0,264,1.684392571,1.10760963,67.16210175,0.98025322,66.18185425,-2644,129571.372,129.571,7.472817,155.929137,,
265,0,265,1.684392571,1.10760963,67.16210175,0.98025322,66.18185425,-2645,130163.8542,130.164,7.465004,155.93695,,
266,0,266,1.684392571,1.10760963,67.16210175,0.98025322,66.18185425,-2645,130590.9139,130.591,7.457192,155.93695,,
267,0,267,1.684392571,1.10760963,67.16210175,0.98025322,66.18185425,-2645,131017.9742,131.018,7.449379,155.93695,,
268,0,268,1.684392571,1.10760963,67.16210175,0.98025322,66.18185425,-2645,131610.4595,131.61,7.441566,155.944763,,
269,0,269,1.684392571,1.10760963,67.16210175,0.98025322,66.18185425,-2646,132037.5214,132.038,7.433754,155.944763,,
270,0,270,1.684392571,1.10760963,67.16210175,0.98025322,66.18185425,-2645,132630.0088,132.63,7.425941,155.952575,,
271,0,271,1.684392571,1.10760963,67.16210175,0.98025322,66.18185425,-2645,133057.0723,133.057,7.418128,155.952575,,
272,0,272,1.687676311,1.183636189,67.17129517,1.5817734,65.58952332,-2644,133484.1364,133.484,7.410316,155.952575,,
273,0,273,1.687676311,1.183636189,67.17129517,1.5817734,65.58952332,-2644,134076.6269,134.077,7.402503,155.960388,,
274,0,274,1.687676311,1.183636189,67.17129517,1.5817734,65.58952332,-2645,134503.6925,134.504,7.39469,155.960388,,
275,0,275,1.687676311,1.183636189,67.17129517,1.5817734,65.58952332,-2645,134930.7589,134.931,7.386878,155.960388,,
276,0,276,1.687676311,1.183636189,67.17129517,1.5817734,65.58952332,-2644,135523.2524,135.523,7.379065,155.968201,,
277,0,277,1.687676311,1.183636189,67.17129517,1.5817734,65.58952332,-2643,135950.3203,135.95,7.371252,155.968201,,
278,0,278,1.687676311,1.183636189,67.17129517,1.5817734,65.58952332,-2643,136542.816,136.543,7.36344,155.976013,,
279,0,279,1.687676311,1.183636189,67.17129517,1.5817734,65.58952332,-2642,136969.8854,136.97,7.355627,155.976013,,
280,0,280,1.687676311,1.183636189,67.17129517,1.5817734,65.58952332,-2642,137396.9554,137.397,7.347814,155.976013,,
281,0,281,1.687676311,1.183636189,67.17129517,1.5817734,65.58952332,-2641,137989.4542,137.989,7.340002,155.983826,,
282,0,282,1.687676311,1.183636189,67.17129517,1.5817734,65.58952332,-2642,138416.5258,138.417,7.332189,155.983826,,
283,0,283,1.687676311,1.183636189,67.17129517,1.5817734,65.58952332,-2641,139009.0267,139.009,7.324376,155.991639,,
284,0,284,1.687676311,1.183636189,67.17129517,1.5817734,65.58952332,-2641,139436.0998,139.436,7.316564,155.991639,,
285,0,285,1.687676311,1.183636189,67.17129517,1.5817734,65.58952332,-2642,139863.1736,139.863,7.308751,155.991639,,
286,0,286,1.687676311,1.183636189,67.17129517,1.5817734,65.58952332,-2642,140455.6775,140.456,7.300938,155.999451,,
287,0,287,1.690603018,1.162202358,67.16677856,1.364126682,65.80265808,-2642,140882.7528,140.883,7.293126,155.999451,,
288,0,288,1.690603018,1.162202358,67.16677856,1.364126682,65.80265808,-2642,141475.2588,141.475,7.285313,156.007264,,
289,0,289,1.690603018,1.162202358,67.16677856,1.364126682,65.80265808,-2642,141902.3357,141.902,7.2775,156.007264,,
290,0,290,1.690603018,1.162202358,67.16677856,1.364126682,65.80265808,-2643,142329.4132,142.329,7.269688,156.007264,,
291,0,291,1.690603018,1.162202358,67.16677856,1.364126682,65.80265808,-2644,142921.9222,142.922,7.261875,156.015077,,
292,0,292,1.690603018,1.162202358,67.16677856,1.364126682,65.80265808,-2645,143349.0012,143.349,7.254062,156.015077,,
293,0,293,1.690603018,1.162202358,67.16677856,1.364126682,65.80265808,-2645,143776.0809,143.776,7.24625,156.015077,,
294,0,294,1.690603018,1.162202358,67.16677856,1.364126682,65.80265808,-2646,144368.5929,144.369,7.238437,156.022889,,
295,0,295,1.690603018,1.162202358,67.16677856,1.364126682,65.80265808,-2648,144795.6741,144.796,7.230624,156.022889,,
296,0,296,1.690603018,1.162202358,67.16677856,1.364126682,65.80265808,-2649,145388.1882,145.388,7.222812,156.030702,,
297,0,297,1.690603018,1.162202358,67.16677856,1.364126682,65.80265808,-2651,145815.2709,145.815,7.214999,156.030702,,
298,0,298,1.690603018,1.162202358,67.16677856,1.364126682,65.80265808,-2651,146242.3542,146.242,7.207186,156.030702,,
299,0,299,1.693435431,1.20807147,67.02568817,0.921588898,66.10409546,-2652,146834.8713,146.835,7.199374,156.038515,,
300,0,300,1.693435431,1.20807147,67.02568817,0.921588898,66.10409546,-2653,147261.9562,147.262,7.191561,156.038515,,
301,0,301,1.693435431,1.20807147,67.02568817,0.921588898,66.10409546,-2653,147854.4754,147.854,7.183748,156.046327,,
302,0,302,1.679700017,1.098681688,67.21630859,0.607735872,66.60857391,-2653,148281.5618,148.282,7.175936,156.046327,,
303,0,303,1.679700017,1.098681688,67.21630859,0.607735872,66.60857391,-2652,148708.6487,148.709,7.168123,156.046327,,
304,0,304,1.679700017,1.098681688,67.21630859,0.607735872,66.60857391,-2651,149301.1709,149.301,7.16031,156.05414,,
305,0,305,1.679700017,1.098681688,67.21630859,0.607735872,66.60857391,-2651,149728.2594,149.728,7.152498,156.05414,,
306,0,306,1.679700017,1.098681688,67.21630859,0.607735872,66.60857391,-2651,150155.3485,150.155,7.144685,156.05414,,
307,0,307,1.679700017,1.098681688,67.21630859,0.607735872,66.60857391,-2651,150747.8737,150.748,7.136872,156.061953,,
308,0,308,1.679700017,1.098681688,67.21630859,0.607735872,66.60857391,-2650,151174.9643,151.175,7.12906,156.061953,,
309,0,309,1.679700017,1.098681688,67.21630859,0.607735872,66.60857391,-2649,151767.4915,151.767,7.121247,156.069765,,
310,0,310,1.679700017,1.098681688,67.21630859,0.607735872,66.60857391,-2649,152194.5836,152.195,7.113434,156.069765,,
311,0,311,1.679700017,1.098681688,67.21630859,0.607735872,66.60857391,-2649,152621.6763,152.622,7.105622,156.069765,,
312,0,312,1.679700017,1.098681688,67.21630859,0.607735872,66.60857391,-2648,153214.2065,153.214,7.097809,156.077578,,
313,0,313,1.679700017,1.098681688,67.21630859,0.607735872,66.60857391,-2645,153641.3007,153.641,7.089996,156.077578,,
314,0,314,1.679700017,1.098681688,67.21630859,0.607735872,66.60857391,-2646,154233.833,154.234,7.082184,156.085391,,
315,0,315,1.679700017,1.098681688,67.21630859,0.607735872,66.60857391,-2643,154660.9287,154.661,7.074371,156.085391,,
316,0,316,1.679700017,1.098681688,67.21630859,0.607735872,66.60857391,-2640,155088.025,155.088,7.066558,156.085391,,
317,0,317,1.65595746,1.034985662,67.48526764,0.691801906,66.79346466,-2644,155680.5602,155.681,7.058746,156.093203,,
318,0,318,1.65595746,1.034985662,67.48526764,0.691801906,66.79346466,-2644,156107.658,156.108,7.050933,156.093203,,
319,0,319,1.65595746,1.034985662,67.48526764,0.691801906,66.79346466,-2643,156700.1952,156.7,7.04312,156.101016,,
320,0,320,1.65595746,1.034985662,67.48526764,0.691801906,66.79346466,-2643,157127.2945,157.127,7.035308,156.101016,,
321,0,321,1.65595746,1.034985662,67.48526764,0.691801906,66.79346466,-2643,157554.3944,157.554,7.027495,156.101016,,
322,0,322,1.65595746,1.034985662,67.48526764,0.691801906,66.79346466,-2644,158146.9345,158.147,7.019682,156.108829,,
323,0,323,1.65595746,1.034985662,67.48526764,0.691801906,66.79346466,-2644,158574.0359,158.574,7.01187,156.108829,,
324,0,324,1.65595746,1.034985662,67.48526764,0.691801906,66.79346466,-2644,159001.1379,159.001,7.004057,156.108829,,
325,0,325,1.65595746,1.034985662,67.48526764,0.691801906,66.79346466,-2644,159593.681,159.594,6.996244,156.116641,,
326,0,326,1.65595746,1.034985662,67.48526764,0.691801906,66.79346466,-2644,160020.7844,160.021,6.988432,156.116641,,
327,0,327,1.65595746,1.034985662,67.48526764,0.691801906,66.79346466,-2645,160613.3295,160.613,6.980619,156.124454,,
328,0,328,1.65595746,1.034985662,67.48526764,0.691801906,66.79346466,-2647,161040.4344,161.04,6.972806,156.124454,,
329,0,329,1.65595746,1.034985662,67.48526764,0.691801906,66.79346466,-2647,161467.54,161.468,6.964994,156.124454,,
330,0,330,1.65595746,1.034985662,67.48526764,0.691801906,66.79346466,-2648,162060.0879,162.06,6.957181,156.132267,,
331,0,331,1.65595746,1.034985662,67.48526764,0.691801906,66.79346466,-2649,162487.195,162.487,6.949368,156.132267,,
332,0,332,1.66844058,0.999313951,67.30670166,0.275157601,67.03154755,-2648,163079.7449,163.08,6.941556,156.140079,,
333,0,333,1.66844058,0.999313951,67.30670166,0.275157601,67.03154755,-2649,163506.8534,163.507,6.933743,156.140079,,
334,0,334,1.66844058,0.999313951,67.30670166,0.275157601,67.03154755,-2648,163933.9625,163.934,6.92593,156.140079,,
335,0,335,1.66844058,0.999313951,67.30670166,0.275157601,67.03154755,-2645,164526.5153,164.527,6.918118,156.147892,,
336,0,336,1.66844058,0.999313951,67.30670166,0.275157601,67.03154755,-2643,164953.6259,164.954,6.910305,156.147892,,
337,0,337,1.66844058,0.999313951,67.30670166,0.275157601,67.03154755,-2643,165380.737,165.381,6.902492,156.147892,,
338,0,338,1.660060287,0.914032221,67.37753296,-0.258105993,67.63563538,-2644,165973.2927,165.973,6.89468,156.155705,,
339,0,339,1.660060287,0.914032221,67.37753296,-0.258105993,67.63563538,-2644,166400.4053,166.4,6.886867,156.155705,,
340,0,340,1.660060287,0.914032221,67.37753296,-0.258105993,67.63563538,-2642,166992.963,166.993,6.879054,156.163517,,
341,0,341,1.660060287,0.914032221,67.37753296,-0.258105993,67.63563538,-2643,167420.0771,167.42,6.871242,156.163517,,
342,0,342,1.660060287,0.914032221,67.37753296,-0.258105993,67.63563538,-2644,167847.1917,167.847,6.863429,156.163517,,
343,0,343,1.660060287,0.914032221,67.37753296,-0.258105993,67.63563538,-2647,168439.7523,168.44,6.855616,156.17133,,
344,0,344,1.660060287,0.914032221,67.37753296,-0.258105993,67.63563538,-2649,168866.8684,168.867,6.847804,156.17133,,
345,0,345,1.660060287,0.914032221,67.37753296,-0.258105993,67.63563538,-2654,169459.4309,169.459,6.839991,156.179143,,
346,0,346,1.660060287,0.914032221,67.37753296,-0.258105993,67.63563538,-2657,169886.5484,169.887,6.832178,156.179143,,
347,0,347,1.557128787,0.913321853,68.11897278,0.924786508,67.19418335,-2657,170313.6666,170.314,6.824366,156.179143,,
348,0,348,1.557128787,0.913321853,68.11897278,0.924786508,67.19418335,-2665,170906.2319,170.906,6.816553,156.186955,,
349,0,349,1.557128787,0.913321853,68.11897278,0.924786508,67.19418335,-2669,171333.3515,171.333,6.80874,156.186955,,
350,0,350,1.557128787,0.913321853,68.11897278,0.924786508,67.19418335,-2671,171925.9189,171.926,6.800928,156.194768,,
351,0,351,1.557128787,0.913321853,68.11897278,0.924786508,67.19418335,-2675,172353.0399,172.353,6.793115,156.194768,,
352,0,352,1.557128787,0.913321853,68.11897278,0.924786508,67.19418335,-2678,172780.1615,172.78,6.785302,156.194768,,
353,0,353,1.557128787,0.913321853,68.11897278,0.924786508,67.19418335,-2679,173372.7316,173.373,6.77749,156.202581,,
354,0,354,1.557128787,0.913321853,68.11897278,0.924786508,67.19418335,-2682,173799.8546,173.8,6.769677,156.202581,,
355,0,355,1.557128787,0.913321853,68.11897278,0.924786508,67.19418335,-2685,174226.9782,174.227,6.761864,156.202581,,
356,0,356,1.557128787,0.913321853,68.11897278,0.924786508,67.19418335,-2683,174819.5512,174.82,6.754052,156.210393,,
357,0,357,1.557128787,0.913321853,68.11897278,0.924786508,67.19418335,-2688,175246.6762,175.247,6.746239,156.210393,,
358,0,358,1.557128787,0.913321853,68.11897278,0.924786508,67.19418335,-2688,175839.2512,175.839,6.738426,156.218206,,
359,0,359,1.557128787,0.913321853,68.11897278,0.924786508,67.19418335,-2689,176266.3776,176.266,6.730614,156.218206,,
360,0,360,1.557128787,0.913321853,68.11897278,0.924786508,67.19418335,-2690,176693.5047,176.694,6.722801,156.218206,,
361,0,361,1.557128787,0.913321853,68.11897278,0.924786508,67.19418335,-2689,177286.0824,177.286,6.714988,156.226019,,
362,0,362,1.508777976,0.934083462,68.36981201,1.530459404,66.83934784,-2689,177713.2108,177.713,6.707176,156.226019,,
363,0,363,1.508777976,0.934083462,68.36981201,1.530459404,66.83934784,-2689,178305.7905,178.306,6.699363,156.233831,,
364,0,364,1.508777976,0.934083462,68.36981201,1.530459404,66.83934784,-2689,178732.9203,178.733,6.69155,156.233831,,
365,0,365,1.508777976,0.934083462,68.36981201,1.530459404,66.83934784,-2689,179160.0508,179.16,6.683738,156.233831,,
366,0,366,1.508777976,0.934083462,68.36981201,1.530459404,66.83934784,-2688,179752.6332,179.753,6.675925,156.241644,,
367,0,367,1.508777976,0.934083462,68.36981201,1.530459404,66.83934784,-2687,180179.7651,180.18,6.668112,156.241644,,
368,0,368,1.508777976,0.934083462,68.36981201,1.530459404,66.83934784,-2692,180772.3495,180.772,6.6603,156.249457,,
369,0,369,1.508777976,0.934083462,68.36981201,1.530459404,66.83934784,-2689,181199.4827,181.199,6.652487,156.249457,,
370,0,370,1.508777976,0.934083462,68.36981201,1.530459404,66.83934784,-2683,181626.6166,181.627,6.644674,156.249457,,
371,0,371,1.508777976,0.934083462,68.36981201,1.530459404,66.83934784,-2678,182219.2037,182.219,6.636862,156.257269,,
372,0,372,1.508777976,0.934083462,68.36981201,1.530459404,66.83934784,-2678,182646.3389,182.646,6.629049,156.257269,,
373,0,373,1.508777976,0.934083462,68.36981201,1.530459404,66.83934784,-2682,183073.4748,183.073,6.621236,156.257269,,
374,0,374,1.508777976,0.934083462,68.36981201,1.530459404,66.83934784,-2685,183666.0646,183.666,6.613424,156.265082,,
375,0,375,1.508777976,0.934083462,68.36981201,1.530459404,66.83934784,-2694,184093.2018,184.093,6.605611,156.265082,,
376,0,376,1.416502953,0.771666884,69.2403717,1.605972528,67.63439941,-2701,184685.7936,184.686,6.597798,156.272895,,
377,0,377,1.407066226,0.78408134,69.33905029,1.74090302,67.59815216,-2702,185112.9322,185.113,6.589986,156.272895,,
378,0,378,1.407066226,0.78408134,69.33905029,1.74090302,67.59815216,-2702,185540.0714,185.54,6.582173,156.272895,,
379,0,379,1.407066226,0.78408134,69.33905029,1.74090302,67.59815216,-2703,186132.6659,186.133,6.57436,156.280707,,
380,0,380,1.407066226,0.78408134,69.33905029,1.74090302,67.59815216,-2703,186559.8065,186.56,6.566548,156.280707,,
381,0,381,1.407066226,0.78408134,69.33905029,1.74090302,67.59815216,-2704,187152.4029,187.152,6.558735,156.28852,,
382,0,382,1.407066226,0.78408134,69.33905029,1.74090302,67.59815216,-2705,187579.5449,187.58,6.550922,156.28852,,
383,0,383,1.407066226,0.78408134,69.33905029,1.74090302,67.59815216,-2705,188006.6874,188.007,6.54311,156.28852,,
384,0,384,1.407066226,0.78408134,69.33905029,1.74090302,67.59815216,-2705,188599.2865,188.599,6.535297,156.296333,,
385,0,385,1.407066226,0.78408134,69.33905029,1.74090302,67.59815216,-2705,189026.4304,189.026,6.527484,156.296333,,
386,0,386,1.407066226,0.78408134,69.33905029,1.74090302,67.59815216,-2705,189453.5749,189.454,6.519672,156.296333,,
387,0,387,1.407066226,0.78408134,69.33905029,1.74090302,67.59815216,-2704,190046.1767,190.046,6.511859,156.304145,,
388,0,388,1.407066226,0.78408134,69.33905029,1.74090302,67.59815216,-2704,190473.3226,190.473,6.504046,156.304145,,
389,0,389,1.407066226,0.78408134,69.33905029,1.74090302,67.59815216,-2704,191065.9263,191.066,6.496234,156.311958,,
390,0,390,1.407066226,0.78408134,69.33905029,1.74090302,67.59815216,-2704,191493.0735,191.493,6.488421,156.311958,,
391,0,391,1.407066226,0.78408134,69.33905029,1.74090302,67.59815216,-2704,191920.2213,191.92,6.480608,156.311958,,
392,0,392,1.412742138,0.806783497,69.26095581,1.901754379,67.35919952,-2704,192512.8277,192.513,6.472796,156.319771,,
393,0,393,1.412742138,0.806783497,69.26095581,1.901754379,67.35919952,-2704,192939.9769,192.94,6.464983,156.319771,,
394,0,394,1.412742138,0.806783497,69.26095581,1.901754379,67.35919952,-2704,193532.5852,193.533,6.45717,156.327583,,
395,0,395,1.412742138,0.806783497,69.26095581,1.901754379,67.35919952,-2704,193959.7357,193.96,6.449358,156.327583,,
396,0,396,1.412742138,0.806783497,69.26095581,1.901754379,67.35919952,-2704,194386.8867,194.387,6.441545,156.327583,,
397,0,397,1.412742138,0.806783497,69.26095581,1.901754379,67.35919952,-2704,194979.4977,194.979,6.433732,156.335396,,
398,0,398,1.412742138,0.806783497,69.26095581,1.901754379,67.35919952,-2704,195406.6501,195.407,6.42592,156.335396,,
399,0,399,1.412742138,0.806783497,69.26095581,1.901754379,67.35919952,-2704,195999.263,195.999,6.418107,156.343209,,
400,0,400,1.412742138,0.806783497,69.26095581,1.901754379,67.35919952,-2704,196426.4167,196.426,6.410294,156.343209,,
401,0,401,1.412742138,0.806783497,69.26095581,1.901754379,67.35919952,-2704,196853.5711,196.854,6.402482,156.343209,,
402,0,402,1.412742138,0.806783497,69.26095581,1.901754379,67.35919952,-2705,197446.1866,197.446,6.394669,156.351021,,
403,0,403,1.412742138,0.806783497,69.26095581,1.901754379,67.35919952,-2704,197873.3422,197.873,6.386856,156.351021,,
404,0,404,1.412742138,0.806783497,69.26095581,1.901754379,67.35919952,-2704,198300.4985,198.3,6.379044,156.351021,,
405,0,405,1.412742138,0.806783497,69.26095581,1.901754379,67.35919952,-2704,198893.1166,198.893,6.371231,156.358834,21.614,-2725.614
406,0,406,1.412742138,0.806783497,69.26095581,1.901754379,67.35919952,-2705,199320.2742,199.32,6.363418,156.358834,12.56,-2717.56
407,0,407,1.429624319,0.795905173,69.05741119,1.658634663,67.39878082,-2705,199912.8942,199.913,6.355606,156.366647,23.234,-2728.234
408,0,408,1.429624319,0.795905173,69.05741119,1.658634663,67.39878082,-2705,200340.0531,200.34,6.347793,156.366647,23.381,-2728.381
409,0,409,1.429624319,0.795905173,69.05741119,1.658634663,67.39878082,-2705,200767.2126,200.767,6.33998,156.366647,23.813,-2728.813
410,0,410,1.429624319,0.795905173,69.05741119,1.658634663,67.39878082,-2706,201359.8352,201.36,6.332168,156.374459,14.571,-2720.571
411,0,411,1.429624319,0.795905173,69.05741119,1.658634663,67.39878082,-2706,201786.996,201.787,6.324355,156.374459,14.765,-2720.765
412,0,412,1.429624319,0.795905173,69.05741119,1.658634663,67.39878082,-2706,202379.6205,202.38,6.316542,156.382272,14.825,-2720.825
413,0,413,1.429624319,0.795905173,69.05741119,1.658634663,67.39878082,-2706,202806.7826,202.807,6.30873,156.382272,14.782,-2720.782
414,0,414,1.429624319,0.795905173,69.05741119,1.658634663,67.39878082,-2706,203233.9453,203.234,6.300917,156.382272,14.968,-2720.968
415,0,415,1.255404353,0.533005714,70.67977142,2.15465641,68.52511597,-2706,203826.5724,203.827,6.293104,156.390085,15.51,-2721.51
416,0,416,1.255404353,0.533005714,70.67977142,2.15465641,68.52511597,-2705,204253.7364,204.254,6.285292,156.390085,16.857,-2721.857
417,0,417,1.255404353,0.533005714,70.67977142,2.15465641,68.52511597,-2705,204680.901,204.681,6.277479,156.390085,16.857,-2721.857
418,0,418,1.255404353,0.533005714,70.67977142,2.15465641,68.52511597,-2705,205273.5307,205.274,6.269666,156.397897,16.857,-2721.857
419,0,419,1.255404353,0.533005714,70.67977142,2.15465641,68.52511597,-2705,205700.6965,205.701,6.261854,156.397897,,
420,0,420,1.255404353,0.533005714,70.67977142,2.15465641,68.52511597,-2705,206293.3281,206.293,6.254041,156.40571,,
421,0,421,1.255404353,0.533005714,70.67977142,2.15465641,68.52511597,-2704,206720.4953,206.72,6.246228,156.40571,,
422,0,422,1.295487642,0.515890181,70.21488953,1.335140109,68.87975311,-2704,207147.663,207.148,6.238416,156.40571,,
423,0,423,1.295487642,0.515890181,70.21488953,1.335140109,68.87975311,-2705,207740.2971,207.74,6.230603,156.413523,,
424,0,424,1.295487642,0.515890181,70.21488953,1.335140109,68.87975311,-2705,208167.4662,208.167,6.22279,156.413523,,
425,0,425,1.295487642,0.515890181,70.21488953,1.335140109,68.87975311,-2706,208760.1021,208.76,6.214978,156.421335,,
426,0,426,1.295487642,0.515890181,70.21488953,1.335140109,68.87975311,-2706,209187.2725,209.187,6.207165,156.421335,,
427,0,427,1.295487642,0.515890181,70.21488953,1.335140109,68.87975311,-2706,209614.4434,209.614,6.199352,156.421335,,
428,0,428,1.295487642,0.515890181,70.21488953,1.335140109,68.87975311,-2706,210207.0819,210.207,6.19154,156.429148,,
429,0,429,1.295487642,0.515890181,70.21488953,1.335140109,68.87975311,-2706,210634.2541,210.634,6.183727,156.429148,,
430,0,430,1.295487642,0.515890181,70.21488953,1.335140109,68.87975311,-2707,211226.8944,211.227,6.175914,156.436961,,
431,0,431,1.295487642,0.515890181,70.21488953,1.335140109,68.87975311,-2707,211654.0679,211.654,6.168102,156.436961,,
432,0,432,1.295487642,0.515890181,70.21488953,1.335140109,68.87975311,-2707,212081.2419,212.081,6.160289,156.436961,,
433,0,433,1.295487642,0.515890181,70.21488953,1.335140109,68.87975311,-2707,212673.8848,212.674,6.152476,156.444773,,
434,0,434,1.295487642,0.515890181,70.21488953,1.335140109,68.87975311,-2707,213101.0601,213.101,6.144664,156.444773,,
435,0,435,1.295487642,0.515890181,70.21488953,1.335140109,68.87975311,-2707,213528.236,213.528,6.136851,156.444773,,
436,0,436,1.295487642,0.515890181,70.21488953,1.335140109,68.87975311,-2708,214120.8814,214.121,6.129038,156.452586,,
437,0,437,1.359629512,0.569969416,69.76225281,1.091627002,68.67062378,-2708,214548.0586,214.548,6.121225,156.452586,,
438,0,438,1.359629512,0.569969416,69.76225281,1.091627002,68.67062378,-2709,215140.7058,215.141,6.113413,156.460399,,
439,0,439,1.359629512,0.569969416,69.76225281,1.091627002,68.67062378,-2709,215567.8842,215.568,6.1056,156.460399,,
440,0,440,1.359629512,0.569969416,69.76225281,1.091627002,68.67062378,-2709,215995.0632,215.995,6.097787,156.460399,,
