id,point_id,Elevation,dist_m,dist_km,Sub_1_Thic,Depth,RMSh
865,865,-2741,417959.3848,417.9593848,,,1.580496788
866,866,-2742,418460.7006,418.4607006,,,1.580496788
867,867,-2742,418920.2406,418.9202406,,,1.580496788
868,868,-2742,419379.7811,419.3797811,,,1.580496788
869,869,-2741,419839.322,419.839322,,,1.580496788
870,870,-2743,420298.8634,420.2988634,,,1.580496788
871,871,-2743,420758.4053,420.7584053,,,1.764752865
872,872,-2743,421217.9476,421.2179476,,,1.764752865
873,873,-2743,421677.4904,421.6774904,,,1.764752865
874,874,-2744,422137.0337,422.1370337,,,1.764752865
875,875,-2744,422596.5774,422.5965774,,,1.764752865
876,876,-2745,423097.8984,423.0978984,,,1.764752865
877,877,-2745,423557.4431,423.5574431,,,1.764752865
878,878,-2745,424016.9883,424.0169883,,,1.764752865
879,879,-2744,424476.534,424.476534,,,1.764752865
880,880,-2744,424936.0801,424.9360801,,,1.764752865
881,881,-2744,425395.6267,425.3956267,,,1.764752865
882,882,-2744,425855.1737,425.8551737,,,1.764752865
883,883,-2744,426314.7212,426.3147212,,,1.764752865
884,884,-2744,426774.2692,426.7742692,23.416,-2767.416,1.002834201
885,885,-2744,427233.8177,427.2338177,23.416,-2767.416,1.002834201
886,886,-2744,427693.3666,427.6933666,23.416,-2767.416,1.002834201
887,887,-2744,428194.6932,428.1946932,24.231,-2768.231,1.153294444
888,888,-2744,428654.2431,428.6542431,24.231,-2768.231,1.153294444
889,889,-2744,429113.7935,429.1137935,24.231,-2768.231,1.153294444
890,890,-2744,429573.3443,429.5733443,24.231,-2768.231,1.153294444
891,891,-2744,430032.8956,430.0328956,23.416,-2767.416,1.153294444
892,892,-2744,430492.4474,430.4924474,23.416,-2767.416,1.153294444
893,893,-2744,430951.9996,430.9519996,23.416,-2767.416,1.153294444
894,894,-2743,431411.5523,431.4115523,23.416,-2766.416,1.153294444
895,895,-2743,431871.1055,431.8711055,23.416,-2766.416,1.153294444
896,896,-2743,432330.6591,432.3306591,23.416,-2766.416,1.194743276
897,897,-2743,432790.2132,432.7902132,21.794,-2764.794,1.194743276
898,898,-2743,433291.5454,433.2915454,21.794,-2764.794,1.194743276
899,899,-2742,433751.1005,433.7511005,21.794,-2763.794,1.194743276
900,900,-2741,434210.656,434.210656,21.794,-2762.794,1.194743276
901,901,-2741,434670.212,434.670212,21.794,-2762.794,1.194743276
902,902,-2741,435129.7685,435.1297685,21.794,-2762.794,1.194743276
903,903,-2743,435589.3254,435.5893254,21.794,-2764.794,1.194743276
904,904,-2743,436048.8828,436.0488828,23.779,-2766.779,1.194743276
905,905,-2743,436508.4407,436.5084407,23.779,-2766.779,1.194743276
906,906,-2743,436967.999,436.967999,24.682,-2767.682,1.194743276
907,907,-2743,437427.5578,437.4275578,24.682,-2767.682,1.194743276
908,908,-2743,437928.8952,437.9288952,23.779,-2766.779,1.194743276
909,909,-2743,438388.4549,438.3884549,23.779,-2766.779,1.440914631
910,910,-2743,438848.0151,438.8480151,28.794,-2771.794,1.440914631
911,911,-2743,439307.5758,439.3075758,28.794,-2771.794,1.440914631
912,912,-2742,439767.137,439.767137,28.605,-2770.605,1.440914631
913,913,-2742,440226.6986,440.2266986,28.605,-2770.605,1.440914631
914,914,-2742,440686.2607,440.6862607,28.605,-2770.605,1.440914631
915,915,-2742,441145.8232,441.1458232,28.605,-2770.605,1.440914631
916,916,-2742,441605.3862,441.6053862,24.64,-2766.64,1.440914631
917,917,-2742,442064.9497,442.0649497,24.64,-2766.64,1.440914631
918,918,-2742,442524.5136,442.5245136,24.64,-2766.64,1.440914631
919,919,-2742,443025.8566,443.0258566,25.797,-2767.797,1.440914631
920,920,-2743,443485.4215,443.4854215,25.797,-2768.797,1.440914631
921,921,-2743,443944.9869,443.9449869,25.797,-2768.797,1.440914631
922,922,-2742,444404.5527,444.4045527,24.64,-2766.64,1.335763574
923,923,-2742,444864.119,444.864119,25.887,-2767.887,1.335763574
924,924,-2742,445323.6858,445.3236858,25.887,-2767.887,1.335763574
925,925,-2742,445783.253,445.783253,25.887,-2767.887,1.335763574
926,926,-2742,446242.8207,446.2428207,25.887,-2767.887,1.335763574
927,927,-2742,446702.3889,446.7023889,25.887,-2767.887,1.335763574
928,928,-2743,447161.9575,447.1619575,25.887,-2768.887,1.335763574
929,929,-2743,447621.5266,447.6215266,27.137,-2770.137,1.335763574
930,930,-2743,448122.8752,448.1228752,27.375,-2770.375,1.335763574
931,931,-2743,448582.4452,448.5824452,27.375,-2770.375,1.335763574
932,932,-2742,449042.0157,449.0420157,27.375,-2769.375,1.335763574
933,933,-2742,449501.5867,449.5015867,27.116,-2769.116,1.335763574
934,934,-2743,449961.1581,449.9611581,31.5,-2774.5,1.335763574
935,935,-2743,450420.73,450.42073,32.23,-2775.23,1.323564649
936,936,-2744,450880.3024,450.8803024,32.23,-2776.23,1.323564649
937,937,-2744,451339.8752,451.3398752,32.23,-2776.23,1.323564649
938,938,-2744,451799.4485,451.7994485,18.734,-2762.734,1.323564649
939,939,-2745,452259.0222,452.2590222,24.806,-2769.806,1.323564649
940,940,-2744,452760.3759,452.7603759,26.49,-2770.49,1.323564649
941,941,-2745,453219.9506,453.2199506,26.49,-2771.49,1.323564649
942,942,-2745,453679.5258,453.6795258,26.49,-2771.49,1.323564649
943,943,-2745,454139.1014,454.1391014,25.39,-2770.39,1.323564649
944,944,-2745,454598.6775,454.5986775,25.39,-2770.39,1.323564649
945,945,-2745,455058.2541,455.0582541,25.39,-2770.39,1.323564649
946,946,-2745,455517.8311,455.5178311,25.39,-2770.39,1.323564649
947,947,-2745,455977.4086,455.9774086,25.39,-2770.39,1.323564649
948,948,-2745,456436.9865,456.4369865,,,1.34785223
949,949,-2745,456896.5649,456.8965649,,,1.34785223
950,950,-2745,457356.1438,457.3561438,,,1.34785223
951,951,-2746,457857.5031,457.8575031,,,1.34785223
952,952,-2746,458317.0829,458.3170829,,,1.34785223
953,953,-2745,458776.6632,458.7766632,,,1.34785223
954,954,-2745,459236.244,459.236244,,,1.34785223
955,955,-2745,459695.8252,459.6958252,25.592,-2770.592,1.34785223
956,956,-2745,460155.4068,460.1554068,25.592,-2770.592,1.34785223
957,957,-2745,460614.989,460.614989,25.592,-2770.592,1.34785223
958,958,-2745,461074.5716,461.0745716,26.462,-2771.462,1.34785223
959,959,-2745,461534.1546,461.5341546,26.462,-2771.462,1.34785223
960,960,-2745,461993.7381,461.9937381,26.462,-2771.462,1.335763574
961,961,-2746,462453.3221,462.4533221,26.462,-2772.462,1.335763574
962,962,-2746,462954.687,462.954687,26.318,-2772.318,1.335763574
963,963,-2746,463414.2719,463.4142719,26.318,-2772.318,1.335763574
964,964,-2746,463873.8573,463.8738573,26.318,-2772.318,1.335763574
965,965,-2746,464333.4432,464.3334432,26.318,-2772.318,1.335763574
966,966,-2746,464793.0295,464.7930295,26.6,-2772.6,1.335763574
967,967,-2746,465252.6163,465.2526163,26.6,-2772.6,1.335763574
968,968,-2745,465712.2035,465.7122035,26.6,-2771.6,1.335763574
969,969,-2745,466171.7912,466.1717912,26.6,-2771.6,1.335763574
970,970,-2746,466631.3794,466.6313794,,,1.335763574
971,971,-2746,467090.968,467.090968,,,1.335763574
972,972,-2746,467592.3379,467.5923379,,,1.335763574
973,973,-2747,468051.9275,468.0519275,,,1.167274237
974,974,-2747,468511.5175,468.5115175,,,1.167274237
975,975,-2747,468971.108,468.971108,,,1.167274237
976,976,-2747,469430.699,469.430699,,,1.167274237
977,977,-2748,469890.2904,469.8902904,,,1.167274237
978,978,-2748,469890.2904,469.8902904,,,1.167274237
979,979,-2747,470525.7486,470.5257486,,,1.167274237
980,980,-2747,471173.8857,471.1738857,,,1.167274237
981,981,-2748,471822.0197,471.8220197,,,1.167274237
982,982,-2748,472470.1504,472.4701504,,,1.167274237
983,983,-2748,472816.2383,472.8162383,,,1.167274237
984,984,-2749,473464.364,473.464364,,,1.167274237
985,985,-2749,474112.4865,474.1124865,,,1.167274237
986,986,-2749,474760.6057,474.7606057,,,1.167274237
987,987,-2749,475408.7217,475.4087217,,,1.549401999
988,988,-2749,476056.8344,476.0568344,,,1.67031157
989,989,-2749,476704.9439,476.7049439,,,1.67031157
990,990,-2750,477353.0501,477.3530501,,,1.67031157
991,991,-2749,477699.1248,477.6991248,,,1.67031157
992,992,-2749,478347.226,478.347226,,,1.67031157
993,993,-2750,478995.3238,478.9953238,,,1.67031157
994,994,-2750,479643.4184,479.6434184,,,1.67031157
995,995,-2750,480291.5096,480.2915096,,,1.67031157
996,996,-2751,480939.5976,480.9395976,,,1.67031157
997,997,-2752,481587.6822,481.5876822,,,1.67031157
998,998,-2753,482235.7635,482.2357635,,,1.67031157
999,999,-2751,482581.825,482.581825,,,1.67031157
1000,1000,-2750,483229.9012,483.2299012,,,1.260800362
1001,1001,-2750,483877.9741,483.8779741,,,1.260800362
1002,1002,-2749,484526.0437,484.5260437,,,1.260800362
1003,1003,-2749,485174.1099,485.1741099,,,1.371709824
1004,1004,-2748,485822.1727,485.8221727,,,1.371709824
1005,1005,-2748,486470.2322,486.4702322,,,1.371709824
1006,1006,-2748,487118.2884,487.1182884,,,1.371709824
1007,1007,-2748,487464.3364,487.4643364,,,1.371709824
1008,1008,-2749,488112.3874,488.1123874,,,1.371709824
1009,1009,-2750,488760.435,488.760435,,,1.371709824
1010,1010,-2749,489408.4792,489.4084792,,,1.371709824
1011,1011,-2749,490056.52,490.05652,,,1.371709824
1012,1012,-2749,490704.5575,490.7045575,,,1.371709824
1013,1013,-2748,491352.5915,491.3525915,,,1.323564649
1014,1014,-2746,492000.6222,492.0006222,,,1.323564649
1015,1015,-2745,492346.6566,492.3466566,,,1.323564649
1016,1016,-2744,492994.682,492.994682,,,1.323564649
1017,1017,-2744,493642.704,493.642704,,,1.323564649
1018,1018,-2742,494290.7226,494.2907226,,,
1019,1019,-2742,494938.7377,494.9387377,,,
1020,1020,-2742,495586.7495,495.5867495,,,
1021,1021,-2742,496234.7577,496.2347577,,,
1022,1022,-2743,496882.7626,496.8827626,,,
1023,1023,-2743,497228.7832,497.2287832,,,
1024,1024,-2745,497876.7827,497.8767827,,,
1025,1025,-2746,498524.7788,498.5247788,,,0.918406487
1026,1026,-2746,499172.7714,499.1727714,,,0.918406487
1027,1027,-2746,499820.7605,499.8207605,,,0.918406487
1028,1028,-2747,500468.7462,500.4687462,,,0.918406487
1029,1029,-2747,501116.7284,501.1167284,,,0.918406487
1030,1030,-2747,501764.7071,501.7647071,,,0.918406487
1031,1031,-2746,502110.7137,502.1107137,,,0.918406487
1032,1032,-2746,502758.6871,502.7586871,,,1.273600698
1033,1033,-2746,503406.6569,503.4066569,,,1.273600698
1034,1034,-2746,504054.6232,504.0546232,,,1.273600698
1035,1035,-2745,504702.5861,504.7025861,,,1.273600698
1036,1036,-2745,505350.5454,505.3505454,,,1.273600698
1037,1037,-2746,505998.5011,505.9985011,,,1.273600698
1038,1038,-2747,506646.4534,506.6464534,,,1.34785223
1039,1039,-2747,506992.4458,506.9924458,,,1.34785223
1040,1040,-2746,507640.3927,507.6403927,,,1.34785223
1041,1041,-2746,508288.3359,508.2883359,,,1.34785223
1042,1042,-2745,508936.2757,508.9362757,,,1.34785223
1043,1043,-2745,509584.2119,509.5842119,,,1.34785223
1044,1044,-2745,510232.1445,510.2321445,,,1.34785223
1045,1045,-2744,510880.0735,510.8800735,,,1.34785223
1046,1046,-2743,511527.999,511.527999,,,1.383484364
1047,1047,-2742,511873.9771,511.8739771,,,1.383484364
1048,1048,-2743,512521.8971,512.5218971,,,1.383484364
1049,1049,-2744,513169.8135,513.1698135,,,1.383484364
1050,1050,-2745,513817.7263,513.8177263,,,1.383484364
1051,1051,-2745,514465.6355,514.4656355,,,1.22159481
1052,1052,-2746,515113.5411,515.1135411,,,1.22159481
1053,1053,-2747,515761.4431,515.7614431,,,1.22159481
1054,1054,-2747,516409.3415,516.4093415,,,1.22159481
1055,1055,-2747,516755.3052,516.7553052,,,1.22159481
1056,1056,-2746,517403.198,517.403198,,,1.22159481
1057,1057,-2746,518051.0872,518.0510872,,,1.22159481
1058,1058,-2745,518698.9728,518.6989728,,,1.22159481
1059,1059,-2744,519346.8547,519.3468547,,,1.22159481
1060,1060,-2744,519994.733,519.994733,,,1.22159481
1061,1061,-2745,520642.6076,520.6426076,45.451,-2790.451,0.697579801
1062,1062,-2744,521290.4785,521.2904785,45.93,-2789.93,0.697579801
1063,1063,-2744,521636.4276,521.6364276,45.683,-2789.683,0.697579801
1064,1064,-2744,522284.2929,522.2842929,45.831,-2789.831,0.569571495
1065,1065,-2743,522932.1546,522.9321546,45.772,-2788.772,0.569571495
1066,1066,-2743,523580.0126,523.5800126,46.169,-2789.169,0.569571495
1067,1067,-2742,524227.8669,524.2278669,46.004,-2788.004,0.569571495
1068,1068,-2742,524875.7175,524.8757175,45.793,-2787.793,0.569571495
1069,1069,-2742,525523.5645,525.5235645,45.766,-2787.766,0.569571495
1070,1070,-2742,526171.4077,526.1714077,45.725,-2787.725,0.569571495
1071,1071,-2742,526517.3419,526.5173419,47.089,-2789.089,0.569571495
1072,1072,-2742,527165.1794,527.1651794,47.02,-2789.02,0.569571495
1073,1073,-2741,527813.0133,527.8130133,46.995,-2787.995,0.569571495
1074,1074,-2741,528460.8434,528.4608434,46.84,-2787.84,0.569571495
1075,1075,-2741,529108.6697,529.1086697,47.449,-2788.449,0.569571495
1076,1076,-2741,529756.4924,529.7564924,46.464,-2787.464,
1077,1077,-2741,530404.3113,530.4043113,58.536,-2799.536,
1078,1078,-2741,531052.1265,531.0521265,51.848,-2792.848,
1079,1079,-2740,531398.0457,531.3980457,54.728,-2794.728,
1080,1080,-2740,532045.8551,532.0458551,78.958,-2818.958,
1081,1081,-2740,532693.6608,532.6936608,78.958,-2818.958,
1082,1082,-2740,533341.4627,533.3414627,91.879,-2831.879,
1083,1083,-2740,533989.2608,533.9892608,90.623,-2830.623,
1084,1084,-2740,534637.0552,534.6370552,85.257,-2825.257,
1085,1085,-2740,535284.8458,535.2848458,65.11,-2805.11,
1086,1086,-2740,535932.6326,535.9326326,54.112,-2794.112,
1087,1087,-2740,536278.5366,536.2785366,53.957,-2793.957,
1088,1088,-2740,536926.3176,536.9263176,43.569,-2783.569,
1089,1089,-2740,537574.0948,537.5740948,,,1.35983336
1090,1090,-2739,538221.8682,538.2218682,,,1.35983336
1091,1091,-2739,538869.6377,538.8696377,,,0.742630422
1092,1092,-2739,539517.4035,539.5174035,,,0.742630422
1093,1093,-2739,540165.1654,540.1651654,,,0.742630422
1094,1094,-2738,540812.9235,540.8129235,,,0.742630422
1095,1095,-2738,541158.8122,541.1588122,,,0.742630422
1096,1096,-2738,541806.5644,541.8065644,,,0.742630422
1097,1097,-2737,542454.3128,542.4543128,,,0.742630422
1098,1098,-2737,543102.0574,543.1020574,,,0.742630422
1099,1099,-2737,543749.7981,543.7497981,,,0.742630422
1100,1100,-2737,544397.5349,544.3975349,,,0.742630422
1101,1101,-2737,545045.2678,545.0452678,,,0.742630422
1102,1102,-2737,545692.9969,545.6929969,,,0.863797963
1103,1103,-2736,546038.8701,546.0388701,,,0.863797963
1104,1104,-2736,546686.5933,546.6865933,,,0.863797963
1105,1105,-2737,547334.3125,547.3343125,,,0.673926115
1106,1106,-2737,547982.0279,547.9820279,,,0.673926115
1107,1107,-2737,548629.7394,548.6297394,,,0.673926115
1108,1108,-2737,549277.4469,549.2774469,,,0.673926115
1109,1109,-2737,549925.1506,549.9251506,,,0.673926115
1110,1110,-2737,550572.8504,550.5728504,,,0.673926115
1111,1111,-2737,550918.7078,550.9187078,,,0.673926115
1112,1112,-2737,551566.4016,551.5664016,,,0.673926115
1113,1113,-2737,552214.0914,552.2140914,,,0.673926115
1114,1114,-2737,552861.7773,552.8617773,,,0.673926115
1115,1115,-2737,553509.4592,553.5094592,,,0.720457315
1116,1116,-2737,554157.1372,554.1571372,,,0.720457315
1117,1117,-2737,554804.8113,554.8048113,,,0.720457315
1118,1118,-2737,555452.4814,555.4524814,,,0.720457315
1119,1119,-2737,555798.323,555.798323,,,0.720457315
1120,1120,-2737,556445.987,556.445987,,,0.569571495
1121,1121,-2737,557093.6471,557.0936471,,,0.569571495
1122,1122,-2737,557741.3032,557.7413032,,,0.569571495
1123,1123,-2737,558388.9553,558.3889553,,,0.569571495
1124,1124,-2736,559036.6034,559.0366034,,,0.569571495
1125,1125,-2733,559684.2475,559.6842475,,,0.569571495
1126,1126,-2730,560331.8876,560.3318876,,,0.569571495
1127,1127,-2729,560677.7132,560.6777132,,,0.569571495
1128,1128,-2728,561325.3472,561.3253472,,,0.785100162
1129,1129,-2728,561972.9772,561.9729772,,,0.785100162
1130,1130,-2728,562620.6031,562.6206031,,,0.785100162
1131,1131,-2727,563268.2251,563.2682251,,,0.785100162
1132,1132,-2727,563915.8429,563.9158429,,,0.785100162
1133,1133,-2727,564563.4568,564.5634568,,,0.785100162
1134,1134,-2727,565211.0666,565.2110666,,,1.897622228
1135,1135,-2727,565556.876,565.556876,,,1.897622228
1136,1136,-2726,566204.4797,566.2044797,,,1.897622228
1137,1137,-2724,566852.0792,566.8520792,,,1.897622228
1138,1138,-2721,567499.6747,567.4996747,,,1.897622228
1139,1139,-2719,568147.2662,568.1472662,,,1.897622228
1140,1140,-2719,568794.8535,568.7948535,,,1.897622228
1141,1141,-2717,569442.4368,569.4424368,,,
1142,1142,-2717,570090.016,570.090016,,,
1143,1143,-2718,570435.8091,570.4358091,,,
1144,1144,-2718,571083.382,571.083382,,,
1145,1145,-2719,571730.9508,571.7309508,,,
1146,1146,-2718,572378.5155,572.3785155,,,
1147,1147,-2717,573026.0762,573.0260762,,,
1148,1148,-2719,573673.6327,573.6736327,,,
1149,1149,-2718,574321.1851,574.3211851,,,2.092739344
1150,1150,-2717,574968.7333,574.9687333,,,2.092739344
1151,1151,-2717,575314.5098,575.3145098,,,2.092739344
1152,1152,-2715,575962.0518,575.9620518,,,2.092739344
1153,1153,-2715,576609.5895,576.6095895,,,2.227891207
1154,1154,-2713,577257.1232,577.2571232,61.848,-2774.848,2.227891207
1155,1155,-2713,577904.6527,577.9046527,53.84,-2766.84,2.227891207
1156,1156,-2712,578552.178,578.552178,53.412,-2765.412,2.227891207
1157,1157,-2712,579199.6992,579.1996992,53.008,-2765.008,2.227891207
1158,1158,-2713,579847.2162,579.8472162,52.595,-2765.595,2.227891207
1159,1159,-2712,580192.976,580.192976,49.41,-2761.41,2.227891207
1160,1160,-2712,580840.4866,580.8404866,49.06,-2761.06,2.227891207
1161,1161,-2712,581487.993,581.487993,49.06,-2761.06,2.227891207
1162,1162,-2712,582135.4952,582.1354952,48.72,-2760.72,2.227891207
1163,1163,-2711,582782.9933,582.7829933,45.763,-2756.763,2.227891207
1164,1164,-2710,583430.4871,583.4304871,42.593,-2752.593,1.801143289
1165,1165,-2709,584077.9767,584.0779767,32.889,-2741.889,1.801143289
1166,1166,-2727,584725.4621,584.7254621,35.101,-2762.101,1.783040881
1167,1167,-2716,585071.2051,585.0712051,44.554,-2760.554,1.783040881
1168,1168,-2711,585718.684,585.718684,50.922,-2761.922,1.783040881
1169,1169,-2708,586366.1587,586.3661587,22.32,-2730.32,1.783040881
1170,1170,-2707,587013.6292,587.0136292,22.91,-2729.91,1.783040881
1171,1171,-2707,587661.0955,587.6610955,20.926,-2727.926,1.783040881
1172,1172,-2706,588308.5575,588.3085575,21.029,-2727.029,1.783040881
1173,1173,-2706,588956.0153,588.9560153,48.396,-2754.396,1.783040881
1174,1174,-2705,589603.4688,589.6034688,52.917,-2757.917,1.783040881
1175,1175,-2705,589949.1946,589.9491946,47.223,-2752.223,1.783040881
1176,1176,-2704,590596.6416,590.5966416,48.681,-2752.681,1.783040881
1177,1177,-2704,591244.0843,591.2440843,46.373,-2750.373,1.783040881
1178,1178,-2703,591891.5228,591.8915228,45.683,-2748.683,1.610991597
1179,1179,-2703,592538.9569,592.5389569,44.152,-2747.152,2.013739347
1180,1180,-2703,593186.3868,593.1863868,40.891,-2743.891,2.013739347
1181,1181,-2702,593833.8124,593.8338124,40.965,-2742.965,2.013739347
1182,1182,-2699,594481.2337,594.4812337,53.611,-2752.611,2.013739347
1183,1183,-2700,594826.9423,594.8269423,49.887,-2749.887,2.013739347
1184,1184,-2701,595474.357,595.474357,42.191,-2743.191,2.013739347
1185,1185,-2701,596121.7674,596.1217674,43.465,-2744.465,2.013739347
1186,1186,-2699,596769.1735,596.7691735,32.446,-2731.446,2.013739347
1187,1187,-2697,597416.5752,597.4165752,31.903,-2728.903,2.013739347
1188,1188,-2694,598063.9726,598.0639726,33.338,-2727.338,2.013739347
1189,1189,-2693,598711.3657,598.7113657,33.155,-2726.155,2.013739347
1190,1190,-2695,599358.7545,599.3587545,32.844,-2727.844,2.013739347
1191,1191,-2695,599704.4457,599.7044457,32.167,-2727.167,2.013739347
1192,1192,-2695,600351.8278,600.3518278,32.376,-2727.376,1.801143289
1193,1193,-2695,600999.2055,600.9992055,33.589,-2728.589,1.755537391
1194,1194,-2695,601646.5789,601.6465789,33.288,-2728.288,1.755537391
1195,1195,-2695,602293.9479,602.2939479,34.396,-2729.396,1.755537391
1196,1196,-2695,602941.3125,602.9413125,33.33,-2728.33,1.755537391
1197,1197,-2695,603588.6728,603.5886728,32.698,-2727.698,1.755537391
1198,1198,-2695,604236.0286,604.2360286,32.01,-2727.01,1.755537391
1199,1199,-2695,604581.7023,604.5817023,31.907,-2726.907,1.755537391
1200,1200,-2695,605229.0515,605.2290515,31.965,-2726.965,1.755537391
1201,1201,-2695,605876.3962,605.8763962,33.211,-2728.211,1.755537391
1202,1202,-2695,606523.7365,606.5237365,33.385,-2728.385,1.755537391
1203,1203,-2695,607268.0712,607.2680712,31.858,-2726.858,1.755537391
1204,1204,-2695,607268.0712,607.2680712,31.858,-2726.858,1.755537391
1205,1205,-2695,607720.9363,607.7209363,31.858,-2726.858,1.755537391
1206,1206,-2695,608173.8026,608.1738026,,,1.755537391
1207,1207,-2695,608707.7579,608.7077579,,,1.755537391
1208,1208,-2695,609160.6267,609.1606267,,,
1209,1209,-2695,609613.4967,609.6134967,,,
1210,1210,-2695,610066.3679,610.0663679,,,
1211,1211,-2694,610519.2402,610.5192402,,,
1212,1212,-2694,610972.1138,610.9721138,,,
1213,1213,-2694,611506.0776,611.5060776,,,
1214,1214,-2693,611958.9537,611.9589537,,,
1215,1215,-2693,612411.8309,612.4118309,,,
1216,1216,-2693,612864.7093,612.8647093,,,
1217,1217,-2694,613317.5888,613.3175888,,,
1218,1218,-2694,613770.4695,613.7704695,,,
1219,1219,-2695,614304.4419,614.3044419,,,
1220,1220,-2695,614757.3252,614.7573252,,,
1221,1221,-2694,615210.2096,615.2102096,,,2.084974051
1222,1222,-2694,615663.0952,615.6630952,,,2.084974051
1223,1223,-2695,616115.9819,616.1159819,,,2.084974051
1224,1224,-2695,616649.9614,616.6499614,,,2.084974051
1225,1225,-2695,617102.8507,617.1028507,,,2.084974051
1226,1226,-2695,617555.7412,617.5557412,,,2.084974051
1227,1227,-2694,618008.6328,618.0086328,,,2.084974051
1228,1228,-2694,618461.5256,618.4615256,,,2.084974051
1229,1229,-2693,618914.4195,618.9144195,,,2.084974051
1230,1230,-2696,619448.4075,619.4484075,,,2.084974051
1231,1231,-2696,619901.304,619.901304,24.735,-2720.735,2.084974051
1232,1232,-2695,620354.2016,620.3542016,24.735,-2719.735,2.084974051
1233,1233,-2694,620807.1005,620.8071005,24.735,-2718.735,2.084974051
1234,1234,-2694,621260.0004,621.2600004,24.735,-2718.735,1.819065571
1235,1235,-2695,621793.9955,621.7939955,23.685,-2718.685,1.819065571
1236,1236,-2696,622246.898,622.246898,23.685,-2719.685,1.819065571
1237,1237,-2697,622699.8017,622.6998017,24.735,-2721.735,1.819065571
1238,1238,-2698,623152.7065,623.1527065,24.735,-2722.735,1.819065571
1239,1239,-2702,623605.6125,623.6056125,24.735,-2726.735,1.819065571
1240,1240,-2702,624058.5196,624.0585196,24.735,-2726.735,1.819065571
1241,1241,-2702,624592.5231,624.5925231,23.685,-2725.685,1.819065571
1242,1242,-2701,625045.4328,625.0454328,23.685,-2724.685,1.819065571
1243,1243,-2701,625498.3436,625.4983436,23.685,-2724.685,1.819065571
1244,1244,-2700,625951.2556,625.9512556,23.685,-2723.685,1.819065571
1245,1245,-2700,626404.1688,626.4041688,23.401,-2723.401,1.819065571
1246,1246,-2700,626857.0831,626.8570831,29.051,-2729.051,1.810126662
1247,1247,-2700,627391.0951,627.3910951,19.277,-2719.277,1.810126662
1248,1248,-2700,627844.0119,627.8440119,19.277,-2719.277,1.810126662
1249,1249,-2700,628296.9299,628.2969299,19.277,-2719.277,1.810126662
1250,1250,-2700,628749.8491,628.7498491,19.277,-2719.277,1.810126662
1251,1251,-2701,629202.7694,629.2027694,19.277,-2720.277,1.810126662
1252,1252,-2701,629736.7884,629.7367884,21.053,-2722.053,1.810126662
1253,1253,-2701,630189.7112,630.1897112,21.053,-2722.053,1.810126662
1254,1254,-2701,630642.6352,630.6426352,21.522,-2722.522,1.810126662
1255,1255,-2700,631095.5604,631.0955604,21.522,-2721.522,1.810126662
1256,1256,-2699,631548.4867,631.5484867,21.522,-2720.522,1.810126662
1257,1257,-2697,632001.4141,632.0014141,21.522,-2718.522,1.810126662
1258,1258,-2698,632535.4416,632.5354416,21.878,-2719.878,1.810126662
1259,1259,-2697,632988.3716,632.9883716,21.878,-2718.878,1.783040881
1260,1260,-2696,633441.3027,633.4413027,,,1.783040881
1261,1261,-2695,633894.235,633.894235,,,1.783040881
1262,1262,-2694,634347.1684,634.3471684,,,1.783040881
1263,1263,-2693,634800.103,634.800103,,,1.783040881
1264,1264,-2692,635334.1389,635.3341389,,,1.783040881
1265,1265,-2690,635787.076,635.787076,,,1.783040881
1266,1266,-2688,636240.0142,636.2400142,,,1.783040881
1267,1267,-2688,636692.9537,636.6929537,,,1.783040881
1268,1268,-2686,637145.8942,637.1458942,,,1.783040881
1269,1269,-2685,637679.9371,637.6799371,,,2.092739344
1270,1270,-2683,638132.8802,638.1328802,,,2.092739344
1271,1271,-2681,638585.8244,638.5858244,,,2.092739344
1272,1272,-2679,639038.7698,639.0387698,,,1.827960849
1273,1273,-2676,639491.7164,639.4917164,,,1.827960849
1274,1274,-2673,639944.664,639.944664,,,1.827960849
1275,1275,-2663,640478.7153,640.4787153,,,1.827960849
1276,1276,-2663,640931.6655,640.9316655,,,1.827960849
1277,1277,-2654,641384.6169,641.3846169,,,1.827960849
1278,1278,-2641,641837.5694,641.8375694,,,1.827960849
1279,1279,-2623,642290.523,642.290523,,,1.827960849
1280,1280,-2598,642824.5813,642.8245813,,,1.827960849
1281,1281,-2550,643277.5375,643.2775375,,,1.827960849
1282,1282,-2550,643730.4948,643.7304948,,,1.827960849
1283,1283,-2612,644183.4532,644.1834532,,,1.827960849
1284,1284,-2703,644636.4128,644.6364128,,,1.827960849
1285,1285,-2703,645089.3735,645.0893735,,,1.783040881
1286,1286,-2707,645623.4402,645.6234402,,,1.783040881
1287,1287,-2704,646076.4035,646.0764035,,,1.783040881
1288,1288,-2702,646529.3678,646.5293678,,,1.783040881
1289,1289,-2703,646982.3334,646.9823334,,,1.783040881
1290,1290,-2703,647435.3001,647.4353001,,,1.783040881
1291,1291,-2703,647888.2679,647.8882679,,,1.783040881
1292,1292,-2702,648422.3429,648.4223429,,,1.783040881
1293,1293,-2702,648875.3132,648.8753132,,,1.783040881
1294,1294,-2702,649328.2847,649.3282847,,,1.783040881
1295,1295,-2702,649781.2573,649.7812573,,,1.783040881
1296,1296,-2702,650234.2311,650.2342311,,,1.783040881
1297,1297,-2702,650768.3131,650.7683131,,,1.783040881
